,大江大河2定档1220,人类一败涂地进不去,毛衣如何穿出时髦感,四川最硬气耙耳朵,狗子从鳄鱼嘴里逃脱被收编成警犬,有翡原音,金在中身材,名侦探学院,英国议员夺走女王权杖抗议,戚薇雾莲仙女裙,黄多多短发,微博之夜投票,黄子韬怒斥偷拍者,上万只乌鸦遮天蔽日侵袭加拿大,义乌市图书馆停用制热空调,安徽一批国产鸡腿外包装核酸阳性,BLACKPINK演唱会延期,一只小动物从嫦五返回器前跑过,巴西将使用中国新冠疫苗,追光吧哥哥不做成团出道,广东药科大学失联男生已离世,39岁全智贤状态,王自健前妻发文,劳斯莱斯回应拼多多122万元补贴,川航确诊飞行员在江油密接均为阴性,狗仔镜头下的关晓彤,小黑瓶开启圣诞季,幻书启世录书化人形,邓超对孙俪的字佩服得五体投地,一加七周年,汽车红人创造营,心愿2010vs2020,超级亲子节,星战中国话,微博之夜,百县千红新农人,杨幂的宝藏,重庆又一冻库牛肉外包装核酸呈阳性,李嘉欣,YSL夜皇后精华,欧豪两副面孔,教育视频星计划,皆大欢洗告别2020,Jinjiao加入SN,男子扯掉并脚踢国旗被依法行拘,国博首部解谜书,奇葩说前传之千人奇葩捞,用心只做一件事,美爆了的圣诞礼物,义乌限电晚上关闭所有路灯,松鼠的起床气有多大,还以为进了青青草原,周冬雨冷艳红唇大片,日本出售3D仿真人脸面具,王一博有翡老年妆,蔡琳高梓淇离婚,从嫦五返回器前跑过的是兔子,月球上的土有啥用,听起来像日文名的中文名,中国盲盒出口增速超400%,CPA,王祖蓝二胎得女,微信被上海消保委点名
10,0.0,0.0,230688.2,328109.6,332007.0,347911.8,403154.4,407401.2,409628.4,411483.2,413048.6,401235.2,415393.6,416062.2,421211.8,530278.6,546932.0,599680.8,600069.4,601787.4,895030.2,1071609.6,934574.2,1347009.2,1475711.0,3656690.2,0.0,0.0,684743.4,0.0,0.0,0.0,0.0,285708.2,214756.6,278597.0,557067.0,57002.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,230688.2,326800.8,329963.8,345955.6,400615.0,402079.6,404398.2,406761.6,408472.0,397782.8,412001.2,412134.8,413474.6,523627.0,534990.0,595020.4,595362.0,597774.0,880745.4,1065710.2,834660.6,1359047.4,1457878.8,3672207.8,0.0,0.0,787575.2,0.0,0.0,0.0,0.0,285708.2,0.0,0.0,839577.2,115943.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,173224.6,325067.0,327528.2,344331.4,397105.8,398394.2,400198.4,402147.4,403455.8,394005.0,409162.2,408828.0,406114.8,516906.2,522973.4,591676.0,591728.2,593567.6,866365.4,1059639.8,738076.2,1348538.6,1440360.4,3683798.0,0.0,0.0,910387.0,0.0,0.0,0.0,0.0,0.0,229065.8,274597.8,839577.2,115943.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,115781.2,323339.6,324925.4,342604.6,393214.2,394516.6,395733.4,397213.0,398336.2,390424.0,407595.4,405455.8,399323.6,510822.6,511679.0,589244.2,589287.4,592002.8,854136.8,1054829.6,650559.0,1487421.6,1637809.8,3696440.4,0.0,0.0,1128296.4,445648.0,290728.0,0.0,0.0,0.0,229065.8,274597.8,556339.2,115943.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,57786.6,322380.0,258382.0,341138.8,384467.6,384481.8,388218.4,391663.0,392584.4,386588.4,406917.0,402445.0,392802.2,505965.4,502897.2,587264.4,588298.8,593138.0,845946.4,1050669.6,566937.8,1636634.8,1754798.2,3712320.2,0.0,0.0,1374748.0,445648.0,290728.0,0.0,0.0,404124.6,229065.8,274597.8,282510.2,180855.0,67684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,321489.8,193073.0,340152.6,381405.2,382256.8,384805.2,389129.4,389826.6,386473.2,405576.6,400484.8,386285.0,500915.4,495281.8,587821.8,587025.2,590593.4,839252.6,1047111.8,569137.6,1750328.6,1968619.4,3723982.6,0.0,0.0,1545931.0,445648.0,290728.0,0.0,0.0,404124.6,229065.8,274597.8,729596.8,187714.6,143899.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,256728.6,128247.0,340140.2,378567.8,379199.2,380760.2,385960.2,386535.8,384105.0,405264.8,399913.6,380978.6,496927.6,488999.4,589253.4,588475.8,590982.8,836441.0,1045792.4,568292.6,1859478.6,2208189.0,3739408.4,0.0,0.0,1722538.2,445648.0,290728.0,0.0,0.0,404124.6,229065.8,274597.8,447086.6,205470.8,218569.6,415781.8,290621.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,192334.4,63809.8,339267.8,375582.2,379203.0,378441.8,385904.4,386500.6,385406.8,404286.2,398898.6,374178.4,492986.6,483383.8,588512.8,588353.6,591746.0,836502.6,1043956.6,564343.8,1975904.2,2378996.6,3747972.4,0.0,0.0,1895284.6,878402.8,613591.8,0.0,0.0,404124.6,0.0,0.0,447086.6,277939.0,285462.2,415781.8,290621.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,193701.8,0.0,338425.4,373262.4,377931.6,376973.2,384478.0,385045.6,384283.0,403923.4,400040.8,369335.0,490852.6,478811.0,589059.4,588861.4,591329.6,840225.8,1042238.0,560280.4,1960046.2,2325214.2,3758328.8,0.0,0.0,1991340.4,432754.8,322863.8,0.0,0.0,404124.6,0.0,0.0,447086.6,349324.6,285462.2,415781.8,290621.2,340928.2,437938.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,194207.8,0.0,336584.2,374890.6,381497.2,377158.2,383289.8,384015.6,383375.0,402038.8,400118.4,363257.8,489043.8,472193.8,589137.2,586598.8,586973.6,842448.4,1035972.2,553057.4,1948900.8,2411208.6,3750631.8,0.0,0.0,2069573.6,432754.8,322863.8,0.0,0.0,0.0,0.0,0.0,916405.0,357154.0,217778.2,415781.8,290621.2,340928.2,437938.6,65142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,196037.2,0.0,335035.0,372198.0,378182.8,373400.8,379954.4,380812.8,380147.8,401721.2,400731.0,356900.2,489735.4,465965.6,588594.0,585657.6,585672.6,848290.6,1030735.4,551987.2,1959625.4,2440914.2,3749905.2,356776.0,483192.6,2142930.6,432754.8,322863.8,0.0,0.0,0.0,0.0,0.0,469318.4,368044.2,141562.6,415781.8,290621.2,340928.2,437938.6,65142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,262223.4,0.0,332098.4,370577.6,377117.2,371064.0,380768.4,381537.0,380839.0,400399.2,401554.6,349126.4,490583.0,459362.8,586770.8,581903.4,581490.8,853350.6,1022847.6,549860.2,1969196.2,2452403.2,3739447.8,356776.0,483192.6,2201568.8,432754.8,322863.8,0.0,0.0,0.0,0.0,0.0,969070.6,368477.2,66892.6,0.0,0.0,340928.2,437938.6,129167.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,328863.8,0.0,329431.0,371254.6,376773.4,367059.8,380192.6,381192.6,379208.4,399272.0,403535.8,342261.6,491886.0,453238.4,587455.8,580549.4,577762.6,858777.2,1015785.8,554590.8,1989022.6,2592778.0,3733663.8,356776.0,483192.6,2253284.6,0.0,0.0,475620.8,262826.6,0.0,0.0,0.0,969070.6,375819.8,0.0,0.0,0.0,340928.2,437938.6,129167.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,330278.6,0.0,326928.6,371265.6,379420.0,361828.0,382909.2,383903.6,381591.8,397278.2,404518.0,270118.0,490878.2,447094.2,587949.4,577575.8,572975.6,861783.6,1008394.0,552751.4,2010207.4,2645212.2,3725858.6,725920.6,961337.8,2289844.8,0.0,0.0,475620.8,262826.6,0.0,0.0,0.0,969070.6,386910.8,0.0,0.0,0.0,0.0,0.0,129167.8,65244.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,331904.6,0.0,324750.6,375301.6,382969.6,356235.4,386057.8,386891.8,384655.0,395484.4,406315.2,200219.0,487210.0,441596.4,589284.4,576098.6,570787.8,864093.8,1004096.0,553849.4,2037820.8,2624300.8,3722261.8,725920.6,961337.8,2308559.4,0.0,0.0,475620.8,262826.6,0.0,0.0,0.0,966783.4,399781.0,0.0,0.0,0.0,0.0,0.0,127691.6,132309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,332458.4,0.0,258342.0,377957.0,385559.6,349170.6,388911.0,389745.6,387926.4,391829.6,408181.4,131805.6,479407.2,436032.0,590792.6,573074.6,567515.0,862492.8,999011.6,540956.0,2061487.6,2594482.4,3710745.0,369144.6,478145.2,2306869.8,0.0,0.0,475620.8,262826.6,0.0,0.0,0.0,966783.4,409402.0,0.0,0.0,0.0,0.0,0.0,191145.4,201819.4,479771.0,365467.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,331779.4,0.0,193186.6,379749.4,387503.6,341135.4,388904.6,390656.6,389797.6,387393.6,408899.8,65039.0,463666.0,430621.0,592564.4,569777.6,563163.4,857659.2,993333.6,540605.2,2084622.8,2594280.0,3695443.0,369144.6,478145.2,2292973.8,0.0,0.0,475620.8,262826.6,0.0,0.0,0.0,467031.2,427436.6,0.0,0.0,0.0,0.0,0.0,190939.8,272526.8,479771.0,365467.2,368085.2,491328.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,330892.0,0.0,128512.2,380206.6,386549.2,332935.6,388360.2,390264.4,390964.2,382666.8,408122.0,0.0,447624.8,425938.6,593608.8,565449.0,558404.0,850728.0,989044.6,536813.6,2104409.6,2527445.8,3680578.6,369144.6,478145.2,2274592.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467031.2,447583.6,0.0,0.0,0.0,0.0,0.0,256633.8,345905.2,975175.0,734951.8,368085.2,491328.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,329731.8,0.0,64060.0,381182.2,384584.6,262838.6,387101.2,389721.0,391735.2,377830.2,407094.6,0.0,433705.2,422037.4,594202.2,559761.6,553844.0,844024.0,986395.0,534777.2,2120229.4,2524032.6,3667586.4,0.0,0.0,2256681.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467031.2,468241.4,0.0,455952.4,301788.6,0.0,0.0,323542.8,355714.2,975175.0,734951.8,368085.2,491328.2,66334.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,327887.2,0.0,0.0,378608.6,383984.6,194391.0,386504.2,389354.8,391707.0,372234.2,405732.0,0.0,421528.8,418628.0,594659.6,557066.0,548565.0,836597.0,984825.8,533419.2,2136396.8,2562607.2,3657451.0,0.0,0.0,2250156.2,479047.4,349804.2,0.0,0.0,0.0,0.0,0.0,0.0,489495.4,0.0,455952.4,301788.6,0.0,0.0,328783.2,365891.0,975175.0,734951.8,368085.2,491328.2,137956.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,325749.0,0.0,0.0,376861.6,385123.6,127891.4,387534.6,390305.8,390445.2,366144.2,402816.8,0.0,410999.6,415823.2,593333.4,553161.0,542960.4,829755.0,981358.4,532443.4,2152039.4,2531393.8,3646216.8,0.0,0.0,2249937.8,479047.4,349804.2,451138.6,267180.6,0.0,0.0,0.0,0.0,497287.6,0.0,455952.4,301788.6,0.0,0.0,335167.8,375694.8,495404.0,369484.6,368085.2,491328.2,215850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,324528.0,0.0,59371.0,376887.2,387245.2,63431.2,389533.8,391416.4,388810.0,360043.2,400057.0,0.0,407033.4,412623.2,593127.8,548614.8,537975.4,823614.6,979842.8,522498.0,2169552.0,2516541.4,3641215.2,0.0,0.0,2256302.4,479047.4,349804.2,451138.6,267180.6,467134.2,0.0,0.0,0.0,496126.2,0.0,455952.4,301788.6,0.0,0.0,342004.4,386486.0,495404.0,369484.6,0.0,0.0,298456.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,323317.0,0.0,118336.8,376605.4,388626.2,57095.8,390278.0,391487.6,386260.8,353063.2,397345.6,0.0,402259.0,410222.4,591140.6,542322.0,533452.4,817911.6,977241.2,517118.4,2184259.4,2493168.2,3631671.2,0.0,0.0,2259704.0,479047.4,349804.2,451138.6,267180.6,467134.2,0.0,0.0,0.0,492785.2,0.0,455952.4,301788.6,0.0,0.0,347195.0,396981.2,0.0,0.0,0.0,0.0,383388.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,322624.2,0.0,177085.6,376674.0,388892.4,113371.4,389818.6,390629.0,382485.2,345864.2,393704.6,0.0,395604.4,407994.4,588385.2,538932.4,529937.0,813180.6,974393.8,508018.0,2200287.0,2532943.2,3623626.0,0.0,0.0,2263408.6,479047.4,349804.2,451138.6,267180.6,467134.2,0.0,0.0,0.0,485516.8,0.0,0.0,0.0,0.0,0.0,352024.2,409136.8,0.0,0.0,0.0,0.0,404312.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,322842.8,0.0,177085.6,376321.6,386465.4,113371.4,387508.6,388250.2,378253.2,338836.8,388588.6,0.0,387876.4,405164.2,586025.2,532725.8,526739.0,808776.0,969809.4,503733.4,2213299.6,2591406.6,3612965.4,0.0,0.0,2270075.0,0.0,0.0,451138.6,267180.6,467134.2,0.0,0.0,0.0,481927.6,0.0,0.0,0.0,376923.2,557506.8,355499.6,421993.0,0.0,0.0,0.0,0.0,422533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,324404.4,0.0,177085.6,375686.4,384788.6,113371.4,385803.6,386537.2,375664.6,268420.4,386736.2,0.0,380385.6,402800.4,586434.4,535331.0,525687.4,807273.6,969788.2,506309.0,2232098.8,2633485.4,3611055.4,0.0,0.0,2287971.8,0.0,0.0,0.0,0.0,467134.2,343378.0,480875.8,0.0,492932.6,0.0,0.0,0.0,376923.2,557506.8,359372.6,435688.4,0.0,0.0,0.0,0.0,437594.8,65258.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,326114.4,0.0,117714.6,373765.2,380404.0,177355.4,380836.0,381655.8,373192.6,199214.8,382395.2,0.0,372975.6,401125.8,585267.0,535505.4,526441.2,806793.4,969428.0,510355.4,2247181.2,2683665.8,3607617.0,0.0,0.0,2307871.8,0.0,0.0,0.0,0.0,0.0,343378.0,480875.8,0.0,500813.6,0.0,0.0,0.0,376923.2,557506.8,362303.2,449901.0,0.0,0.0,0.0,0.0,450001.6,133007.4,66439.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,261572.4,0.0,58748.8,371474.4,375996.2,120259.6,376461.6,377564.4,370412.2,131627.0,378404.4,0.0,365378.6,398046.8,585396.2,541356.4,527350.0,806426.2,969317.2,512032.2,2258655.2,2670362.6,3605729.2,0.0,0.0,2330901.4,0.0,0.0,0.0,0.0,0.0,685130.0,961305.6,0.0,508598.0,0.0,0.0,0.0,376923.2,557506.8,364126.2,463874.8,0.0,0.0,0.0,0.0,460970.0,202759.6,132958.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,196773.8,0.0,0.0,367845.8,371960.6,63984.0,372548.4,373627.8,366903.6,65196.6,374311.0,0.0,357496.0,393832.2,585472.2,543006.0,527137.4,803398.6,966507.8,517483.2,2258155.6,2724389.8,3591386.4,0.0,0.0,2348927.6,520915.6,354003.2,0.0,0.0,0.0,685130.0,961305.6,0.0,514118.8,0.0,0.0,0.0,376923.2,557506.8,363378.0,475867.6,0.0,0.0,0.0,0.0,469542.2,273874.0,199446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,196893.4,0.0,0.0,364262.4,371268.6,125507.4,371993.0,372835.4,363584.2,0.0,373450.0,0.0,349713.8,389838.0,584289.0,545958.0,526890.2,800882.4,964432.4,517163.4,2256463.6,2724090.6,3580065.2,0.0,0.0,2365752.8,520915.6,354003.2,0.0,0.0,0.0,685130.0,961305.6,0.0,513355.0,0.0,0.0,0.0,0.0,0.0,361286.8,487313.0,0.0,0.0,0.0,0.0,476224.6,346344.2,265439.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,131096.4,0.0,0.0,360371.6,368103.2,125507.4,369150.2,369931.6,358660.6,0.0,370585.8,0.0,346067.8,385038.4,581939.8,540187.2,526357.2,797473.4,959307.0,517997.0,2248472.2,2734471.6,3564490.4,0.0,0.0,2376979.0,520915.6,354003.2,0.0,0.0,0.0,341752.0,480429.8,0.0,514683.8,0.0,484208.4,305597.4,0.0,0.0,357065.6,498498.0,0.0,0.0,0.0,0.0,478840.8,355181.6,337519.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,65100.2,0.0,0.0,357095.8,366590.4,61523.4,374145.6,376685.8,354170.2,0.0,383236.0,0.0,342802.4,395349.8,578811.4,540885.4,524268.0,793230.4,953039.8,520710.4,2237092.4,2748656.8,3542068.0,0.0,0.0,2381661.4,520915.6,354003.2,483213.6,264570.8,0.0,341752.0,480429.8,0.0,517654.6,0.0,484208.4,305597.4,0.0,0.0,283479.0,508712.4,0.0,0.0,0.0,0.0,477392.0,362884.0,346333.6,68224.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,65100.2,0.0,0.0,353932.0,364990.2,61523.4,380415.2,386832.0,350939.4,0.0,395750.0,0.0,342558.4,407975.2,574328.2,539540.2,522298.2,789739.8,946986.0,524594.0,2228431.2,2759837.0,3522176.0,0.0,0.0,2382500.4,520915.6,354003.2,483213.6,264570.8,0.0,0.0,0.0,0.0,519812.8,0.0,484208.4,305597.4,0.0,0.0,278570.8,519548.8,0.0,0.0,0.0,0.0,475136.2,371267.0,357976.8,140250.4,65634.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,65100.2,0.0,0.0,351881.6,363923.8,61523.4,389886.4,399108.6,349649.4,0.0,411826.8,0.0,344276.8,422462.6,570664.2,542662.4,521682.8,788656.0,944098.2,530943.4,2227785.0,2688426.2,3510329.8,0.0,0.0,2388027.2,0.0,0.0,483213.6,264570.8,0.0,0.0,0.0,0.0,527016.6,0.0,484208.4,305597.4,0.0,0.0,275003.4,529787.2,0.0,0.0,0.0,0.0,473881.2,381108.6,370968.4,216560.0,130607.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,350363.8,359799.0,0.0,386101.2,395405.6,349265.0,0.0,408155.6,0.0,347439.8,418547.6,566915.6,545286.8,520277.2,786590.2,940954.2,538490.4,2220542.8,2642702.8,3493468.6,0.0,0.0,2390464.4,0.0,0.0,483213.6,264570.8,0.0,331258.8,492589.6,0.0,534499.8,0.0,484208.4,305597.4,0.0,0.0,204712.2,538990.4,0.0,0.0,0.0,0.0,472819.8,379322.8,375568.6,287401.8,130607.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
